County,Province_State,Country_Region,Lat,Long_,Combined_Key,Cases,Deaths,Elevation,population,rate
Kearney,Nebraska,US,40.50663314,-98.94877182,"Kearney, Nebraska, US",460,0,658,6495,7082.371055
Keith,Nebraska,US,41.19930341,-101.6620164,"Keith, Nebraska, US",340,0,1031,8034,4232.013941
Keya Paha,Nebraska,US,42.87990694,-99.71343729,"Keya Paha, Nebraska, US",18,0,703,806,2233.25062
Kimball,Nebraska,US,41.19774275,-103.7148131,"Kimball, Nebraska, US",154,1,1507,3632,4240.088106
Knox,Nebraska,US,42.63758421,-97.89178836,"Knox, Nebraska, US",406,2,481,8332,4872.779645
Lancaster,Nebraska,US,40.78416049,-96.68777155,"Lancaster, Nebraska, US",14719,64,376,319090,4612.805165
Lincoln,Nebraska,US,41.04658298,-100.7475374,"Lincoln, Nebraska, US",2087,13,934,34914,5977.544824
Logan,Nebraska,US,41.56650314,-100.4817851,"Logan, Nebraska, US",37,0,915,748,4946.524064
Loup,Nebraska,US,41.91371961,-99.45440415,"Loup, Nebraska, US",29,0,730,664,4367.46988
Madison,Nebraska,US,41.91676024,-97.6005481,"Madison, Nebraska, US",2926,17,539,494,592307.6923
McPherson,Nebraska,US,41.56797682,-101.0599362,"McPherson, Nebraska, US",15,0,1006,35099,42.73626029
Merrick,Nebraska,US,41.16624273,-98.0374887,"Merrick, Nebraska, US",415,4,517,7755,5351.386202
Morrill,Nebraska,US,41.71711774,-103.0061405,"Morrill, Nebraska, US",287,4,1235,4642,6182.679879
Nance,Nebraska,US,41.39750195,-97.99327291,"Nance, Nebraska, US",246,2,508,3519,6990.622336
Nemaha,Nebraska,US,40.38514847,-95.85433992,"Nemaha, Nebraska, US",284,0,302,6972,4073.436604
Nuckolls,Nebraska,US,40.17637905,-98.04743961,"Nuckolls, Nebraska, US",184,1,528,4148,4435.87271
Otoe,Nebraska,US,40.64843556,-96.13374142,"Otoe, Nebraska, US",696,1,336,16012,4346.739945
Pawnee,Nebraska,US,40.13141096,-96.23705437,"Pawnee, Nebraska, US",73,0,383,2613,2793.723689
Perkins,Nebraska,US,40.85082525,-101.6502942,"Perkins, Nebraska, US",126,10,1024,2891,4358.353511
Phelps,Nebraska,US,40.51156033,-99.41461667,"Phelps, Nebraska, US",509,4,711,9034,5634.270534
Pierce,Nebraska,US,42.26434853,-97.60122773,"Pierce, Nebraska, US",404,14,505,7148,5651.93061
Platte,Nebraska,US,41.57246836,-97.52144359,"Platte, Nebraska, US",2950,23,507,33470,8813.863161
Polk,Nebraska,US,41.18813488,-97.56630712,"Polk, Nebraska, US",302,8,516,5213,5793.209284
Red Willow,Nebraska,US,40.1755688,-100.476998,"Red Willow, Nebraska, US",530,3,766,10724,4942.185752
Richardson,Nebraska,US,40.1247415,-95.71755036,"Richardson, Nebraska, US",317,2,313,7865,4030.51494
Rock,Nebraska,US,42.42252217,-99.44832069,"Rock, Nebraska, US",77,2,743,1357,5674.281503
Saline,Nebraska,US,40.52418865,-97.14085859,"Saline, Nebraska, US",1392,3,469,14224,9786.276715
Sarpy,Nebraska,US,41.11314181,-96.11156432,"Sarpy, Nebraska, US",10393,56,341,187196,5551.93487
Saunders,Nebraska,US,41.2278103,-96.63773905,"Saunders, Nebraska, US",1140,7,369,21578,5283.158773
Scotts Bluff,Nebraska,US,41.85070896,-103.7080986,"Scotts Bluff, Nebraska, US",2552,14,1207,35618,7164.916615
Seward,Nebraska,US,40.87241834,-97.139673,"Seward, Nebraska, US",780,8,458,17284,4512.844249
Sheridan,Nebraska,US,42.50284406,-102.4126613,"Sheridan, Nebraska, US",269,4,1168,5246,5127.716355
Sherman,Nebraska,US,41.22045983,-98.97588642,"Sherman, Nebraska, US",120,3,647,3001,3998.667111
Sioux,Nebraska,US,42.48932059,-103.7576544,"Sioux, Nebraska, US",18,0,1462,1166,1543.73928
Stanton,Nebraska,US,41.9169835,-97.19394708,"Stanton, Nebraska, US",191,0,465,5920,3226.351351
Thayer,Nebraska,US,40.17626377,-97.59504381,"Thayer, Nebraska, US",226,2,448,5003,4517.289626
Thomas,Nebraska,US,41.91358968,-100.5556632,"Thomas, Nebraska, US",29,0,920,722,4016.620499
Thurston,Nebraska,US,42.15725356,-96.54157099,"Thurston, Nebraska, US",533,4,422,7224,7378.183832
Valley,Nebraska,US,41.56730777,-98.98197724,"Valley, Nebraska, US",171,1,643,4158,4112.554113
Washington,Nebraska,US,41.52815707,-96.22019892,"Washington, Nebraska, US",1055,10,386,20729,5089.488157
Wayne,Nebraska,US,42.20934475,-97.11926964,"Wayne, Nebraska, US",689,4,493,9385,7341.502397
Webster,Nebraska,US,40.17642643,-98.50019851,"Webster, Nebraska, US",180,3,580,3487,5162.030399
Wheeler,Nebraska,US,41.91482725,-98.52798941,"Wheeler, Nebraska, US",12,0,637,783,1532.56705
York,Nebraska,US,40.87272618,-97.59710186,"York, Nebraska, US",893,3,497,13679,6528.254989
Carson City,Nevada,US,39.15509045,-119.7480219,"Carson City, Nevada, US",1626,14,1438,55916,2907.933329
Churchill,Nevada,US,39.58105744,-118.3394607,"Churchill, Nevada, US",731,11,1493,24909,2934.682243
Clark,Nevada,US,36.21458855,-115.0130241,"Clark, Nevada, US",108252,1705,595,2266715,4775.721694
Douglas,Nevada,US,38.912862,-119.6171333,"Douglas, Nevada, US",546,3,1713,48905,1116.450261
Elko,Nevada,US,41.14531606,-115.3577619,"Elko, Nevada, US",2445,17,1744,52778,4632.612073
Esmeralda,Nevada,US,37.78436681,-117.6319999,"Esmeralda, Nevada, US",8,0,1310,873,916.3802978
Eureka,Nevada,US,39.98100864,-116.2683204,"Eureka, Nevada, US",22,0,1806,2029,1084.277969
Humboldt,Nevada,US,41.40692186,-118.1109427,"Humboldt, Nevada, US",296,4,1256,16831,1758.659616
Lander,Nevada,US,39.9332233,-117.0397075,"Lander, Nevada, US",182,4,1631,5532,3289.949385
Lincoln,Nevada,US,37.64268459,-114.8790388,"Lincoln, Nevada, US",173,1,1522,5183,3337.835231
Lyon,Nevada,US,39.01777974,-119.1870479,"Lyon, Nevada, US",788,16,1333,57510,1370.196488
Mineral,Nevada,US,38.53841696,-118.4344506,"Mineral, Nevada, US",75,1,1438,4505,1664.81687
Nye,Nevada,US,38.04264256,-116.4722702,"Nye, Nevada, US",1178,24,2287,46523,2532.080906
Pershing,Nevada,US,40.44003782,-118.4005641,"Pershing, Nevada, US",85,0,1404,6725,1263.94052
Storey,Nevada,US,39.44875482,-119.5250207,"Storey, Nevada, US",51,0,1680,4123,1236.963376
Washoe,Nevada,US,40.66562265,-119.6631594,"Washoe, Nevada, US",22407,246,1641,471519,4752.088463
White Pine,Nevada,US,39.44157041,-114.899966,"White Pine, Nevada, US",233,1,1986,9580,2432.150313
Belknap,New Hampshire,US,43.51637314,-71.41684235,"Belknap, New Hampshire, US",618,10,307,61303,1008.10727
Carroll,New Hampshire,US,43.87498583,-71.20430216,"Carroll, New Hampshire, US",317,2,148,48910,648.1292169
Cheshire,New Hampshire,US,42.92015988,-72.25311043,"Cheshire, New Hampshire, US",457,3,201,76085,600.6440166
Coos,New Hampshire,US,44.69063265,-71.30633239,"Coos, New Hampshire, US",277,6,517,31563,877.6098596
Grafton,New Hampshire,US,43.93779815,-71.82057197,"Grafton, New Hampshire, US",489,2,535,89886,544.0224284
Hillsborough,New Hampshire,US,42.91537785,-71.7200253,"Hillsborough, New Hampshire, US",8068,332,231,417025,1934.656196
Merrimack,New Hampshire,US,43.29662971,-71.6811573,"Merrimack, New Hampshire, US",1600,34,133,151391,1056.865996
Rockingham,New Hampshire,US,42.98499744,-71.12883377,"Rockingham, New Hampshire, US",4365,105,66,309769,1409.114534
Strafford,New Hampshire,US,43.291833,-71.02336013,"Strafford, New Hampshire, US",1459,14,111,130633,1116.869397
Sullivan,New Hampshire,US,43.36094111,-72.22203125,"Sullivan, New Hampshire, US",197,5,217,43146,456.5892551
Atlantic,New Jersey,US,39.47538693,-74.65848483,"Atlantic, New Jersey, US",7461,280,23,263670,2829.673455
Bergen,New Jersey,US,40.96010917,-74.07164325,"Bergen, New Jersey, US",32581,2108,18,932202,3495.057938
Burlington,New Jersey,US,39.87681124,-74.66927768,"Burlington, New Jersey, US",12544,536,28,445349,2816.667378
Camden,New Jersey,US,39.80343818,-74.96388753,"Camden, New Jersey, US",17379,671,44,506471,3431.390938
Cape May,New Jersey,US,39.15008829,-74.80170244,"Cape May, New Jersey, US",1567,107,4,92039,1702.539141
Cumberland,New Jersey,US,39.37199394,-75.10712559,"Cumberland, New Jersey, US",4819,171,24,149527,3222.829322
Essex,New Jersey,US,40.78681335,-74.24657979,"Essex, New Jersey, US",33473,2210,120,798975,4189.492788
Gloucester,New Jersey,US,39.71581067,-75.13995546,"Gloucester, New Jersey, US",8289,270,43,291636,2842.241699
Hudson,New Jersey,US,40.73766234,-74.07515667,"Hudson, New Jersey, US",29637,1560,9,672391,4407.703256
Hunterdon,New Jersey,US,40.56335249,-74.91284156,"Hunterdon, New Jersey, US",2289,131,203,124371,1840.461201
Mercer,New Jersey,US,40.28047017,-74.70479631,"Mercer, New Jersey, US",12886,651,16,367430,3507.06257
Middlesex,New Jersey,US,40.43629879,-74.41426991,"Middlesex, New Jersey, US",28719,1479,22,825062,3480.829319
Monmouth,New Jersey,US,40.26549699,-74.22240686,"Monmouth, New Jersey, US",19115,892,23,618795,3089.06827
Morris,New Jersey,US,40.86095313,-74.5455371,"Morris, New Jersey, US",12606,855,272,491845,2563.002572
Ocean,New Jersey,US,39.8895449,-74.28089251,"Ocean, New Jersey, US",20506,1103,25,607186,3377.218842
Passaic,New Jersey,US,41.03238628,-74.29954144,"Passaic, New Jersey, US",27797,1301,71,501826,5539.170948
Salem,New Jersey,US,39.58719656,-75.3469663,"Salem, New Jersey, US",1504,91,11,62385,2410.835938
Somerset,New Jersey,US,40.56465737,-74.61683016,"Somerset, New Jersey, US",8537,608,15,328934,2595.353475
Sussex,New Jersey,US,41.13891592,-74.69118243,"Sussex, New Jersey, US",2379,198,171,140488,1693.383065
Union,New Jersey,US,40.65835409,-74.30680092,"Union, New Jersey, US",26752,1424,20,556341,4808.561656
Warren,New Jersey,US,40.85951833,-74.99556527,"Warren, New Jersey, US",2312,173,237,105267,2196.319834
Bernalillo,New Mexico,US,35.05163625,-106.6703554,"Bernalillo, New Mexico, US",23162,311,1506,679121,3410.585153
Catron,New Mexico,US,33.91514144,-108.4046587,"Catron, New Mexico, US",33,1,2230,3527,935.6393536
Chaves,New Mexico,US,33.36406072,-104.4665365,"Chaves, New Mexico, US",4094,32,1080,64615,6335.990095
Cibola,New Mexico,US,34.91131525,-107.998876,"Cibola, New Mexico, US",1513,38,2190,26675,5671.977507
Colfax,New Mexico,US,36.60569702,-104.6472674,"Colfax, New Mexico, US",159,2,1876,11941,1331.546772
Curry,New Mexico,US,34.57421077,-103.3468876,"Curry, New Mexico, US",2976,16,1351,48954,6079.17637
De Baca,New Mexico,US,34.34274529,-104.4117842,"De Baca, New Mexico, US",38,0,1312,1748,2173.913043
Dona Ana,New Mexico,US,32.35275771,-106.8329387,"Dona Ana, New Mexico, US",12476,168,1193,218195,5717.821215
Eddy,New Mexico,US,32.47167456,-104.3053527,"Eddy, New Mexico, US",2721,40,995,58460,4654.464591
Grant,New Mexico,US,32.73911281,-108.3827845,"Grant, New Mexico, US",441,6,1790,26998,1633.45433
Guadalupe,New Mexico,US,34.86319296,-104.790669,"Guadalupe, New Mexico, US",109,2,1514,4300,2534.883721
Harding,New Mexico,US,35.85751555,-103.8220938,"Harding, New Mexico, US",5,0,1369,625,800
Hidalgo,New Mexico,US,31.91383467,-108.7151824,"Hidalgo, New Mexico, US",171,3,1447,4198,4073.368271
Lea,New Mexico,US,32.79215361,-103.4123733,"Lea, New Mexico, US",3832,40,1187,71070,5391.867173
Lincoln,New Mexico,US,33.74526079,-105.4586166,"Lincoln, New Mexico, US",692,7,1822,19572,3535.663192
Los Alamos,New Mexico,US,35.86631386,-106.3134985,"Los Alamos, New Mexico, US",120,0,2233,19369,619.5466983
Luna,New Mexico,US,32.18179341,-107.7508826,"Luna, New Mexico, US",1836,25,1303,23709,7743.894724
McKinley,New Mexico,US,35.5800772,-108.262245,"McKinley, New Mexico, US",6532,276,2276,71367,9152.689618
Mora,New Mexico,US,36.01095101,-104.9497716,"Mora, New Mexico, US",34,0,2243,4521,752.0460075
Otero,New Mexico,US,32.61348406,-105.7417604,"Otero, New Mexico, US",1283,23,2121,67490,1901.022374
Quay,New Mexico,US,35.10403332,-103.5481727,"Quay, New Mexico, US",211,3,1228,8253,2556.646068
Rio Arriba,New Mexico,US,36.51072137,-106.6931674,"Rio Arriba, New Mexico, US",1159,22,2206,38921,2977.82688
Roosevelt,New Mexico,US,34.02097406,-103.4799493,"Roosevelt, New Mexico, US",922,13,1293,18500,4983.783784
San Juan,New Mexico,US,36.50838318,-108.320437,"San Juan, New Mexico, US",5399,222,1854,146748,3679.096138
San Miguel,New Mexico,US,35.48014807,-104.8163562,"San Miguel, New Mexico, US",384,0,1725,123958,309.7823456
Sandoval,New Mexico,US,35.68862401,-106.8687803,"Sandoval, New Mexico, US",4404,77,2228,27277,16145.47054
Santa Fe,New Mexico,US,35.50708973,-105.9774716,"Santa Fe, New Mexico, US",4503,29,1971,150358,2994.852286
Sierra,New Mexico,US,33.13028233,-107.1925893,"Sierra, New Mexico, US",286,3,1440,10791,2650.356779
Socorro,New Mexico,US,34.00715494,-106.9298354,"Socorro, New Mexico, US",560,27,1550,16637,3365.991465
Taos,New Mexico,US,36.58006022,-105.6310198,"Taos, New Mexico, US",727,15,2345,32723,2221.678941
Torrance,New Mexico,US,34.64048375,-105.8508949,"Torrance, New Mexico, US",275,1,1882,15461,1778.668909
Union,New Mexico,US,36.48126404,-103.4709624,"Union, New Mexico, US",106,4,1694,4059,2611.48066
Valencia,New Mexico,US,34.71669834,-106.8103733,"Valencia, New Mexico, US",2542,22,1535,76688,3314.729814
Albany,New York,US,42.60060306,-73.97723916,"Albany, New York, US",5233,148,246,305506,1712.895982
Allegany,New York,US,42.25748406,-78.02750466,"Allegany, New York, US",869,52,568,46091,1885.400621
Bronx,New York,US,40.85209301,-73.86282755,"Bronx, New York, US",61617,5030,22,1418207,4344.711315
Broome,New York,US,42.15903158,-75.81326086,"Broome, New York, US",4983,135,316,190488,2615.912813
Cattaraugus,New York,US,42.24778241,-78.67923096,"Cattaraugus, New York, US",919,24,639,76117,1207.35184
Cayuga,New York,US,42.91261714,-76.55731592,"Cayuga, New York, US",762,7,219,76576,995.0898454
Chautauqua,New York,US,42.2276921,-79.36691763,"Chautauqua, New York, US",1414,16,487,126903,1114.236858
Chemung,New York,US,42.13891056,-76.7638805,"Chemung, New York, US",2724,32,368,83456,3263.995399
Chenango,New York,US,42.49430041,-75.60887553,"Chenango, New York, US",583,10,474,47207,1234.986337
Clinton,New York,US,44.74530905,-73.67875352,"Clinton, New York, US",430,5,442,80485,534.2610424
Columbia,New York,US,42.24819348,-73.63089095,"Columbia, New York, US",970,56,171,59461,1631.32137
Cortland,New York,US,42.59509207,-76.07048931,"Cortland, New York, US",913,1,412,47581,1918.833148
Delaware,New York,US,42.19837623,-74.96709306,"Delaware, New York, US",319,9,469,44135,722.7823723
Dutchess,New York,US,41.7648606,-73.74356679,"Dutchess, New York, US",6811,185,129,294218,2314.950139
Erie,New York,US,42.76249024,-78.73063652,"Erie, New York, US",21873,762,239,918702,2380.859082
Essex,New York,US,44.11630765,-73.77297842,"Essex, New York, US",252,14,721,36885,683.2045547
Franklin,New York,US,44.59040891,-74.29926032,"Franklin, New York, US",243,6,495,50022,485.786254
Fulton,New York,US,43.11363907,-74.41798804,"Fulton, New York, US",461,28,426,53383,863.5707997
Genesee,New York,US,43.0022601,-78.19135193,"Genesee, New York, US",819,8,269,57280,1429.818436
Greene,New York,US,42.275797,-74.12384884,"Greene, New York, US",646,18,987,47188,1368.992117
Hamilton,New York,US,43.66146647,-74.49721957,"Hamilton, New York, US",40,1,677,4416,905.7971014
Herkimer,New York,US,43.42034246,-74.96145307,"Herkimer, New York, US",603,12,514,61319,983.381986
Jefferson,New York,US,44.04200959,-75.94653457,"Jefferson, New York, US",457,3,88,109834,416.0824517
Kings,New York,US,40.6361825,-73.94935552,"Kings, New York, US",85561,7489,7,2559903,3342.353206
Lewis,New York,US,43.7844157,-75.44903992,"Lewis, New York, US",315,9,223,26296,1197.900821
Livingston,New York,US,42.72596275,-77.77966158,"Livingston, New York, US",624,8,338,62914,991.8301173
Madison,New York,US,42.91653905,-75.67266639,"Madison, New York, US",836,18,398,70941,1178.444059
Monroe,New York,US,43.14638895,-77.69322942,"Monroe, New York, US",13054,313,74,741770,1759.844696
Montgomery,New York,US,42.90123494,-74.44011632,"Montgomery, New York, US",413,12,131,49221,839.0727535
Nassau,New York,US,40.74066522,-73.58941873,"Nassau, New York, US",57489,2244,25,1356924,4236.714805
New York,New York,US,40.7672726,-73.97152637,"New York, New York, US",42981,3222,23,1628706,2638.966149
Niagara,New York,US,43.19898042,-78.74777412,"Niagara, New York, US",3261,103,75,209281,1558.192096
Oneida,New York,US,43.24375382,-75.43710392,"Oneida, New York, US",4292,146,137,228671,1876.932361
Onondaga,New York,US,43.00491923,-76.19971155,"Onondaga, New York, US",9470,222,281,460528,2056.335337
Ontario,New York,US,42.85145728,-77.30874425,"Ontario, New York, US",1135,37,298,109777,1033.914208
Orange,New York,US,41.40337468,-74.30240757,"Orange, New York, US",16093,517,127,384940,4180.65153
Orleans,New York,US,43.2516977,-78.2320066,"Orleans, New York, US",581,56,75,40352,1439.8295
Oswego,New York,US,43.42778894,-76.14635194,"Oswego, New York, US",1302,6,132,117124,1111.642362
Otsego,New York,US,42.63492579,-75.03151402,"Otsego, New York, US",552,8,477,59493,927.8402501
Putnam,New York,US,41.42630093,-73.74965532,"Putnam, New York, US",2529,64,291,98320,2572.213181
Queens,New York,US,40.71088124,-73.81684712,"Queens, New York, US",86684,7343,0,2253858,3846.027567
Rensselaer,New York,US,42.71348136,-73.51089874,"Rensselaer, New York, US",1554,50,390,158714,979.1196744
Richmond,New York,US,40.58582155,-74.14808598,"Richmond, New York, US",21432,1119,22,476143,4501.168767
Rockland,New York,US,41.15027894,-74.02560498,"Rockland, New York, US",20824,692,154,325789,6391.867129
Saratoga,New York,US,43.10904162,-73.86653895,"Saratoga, New York, US",2006,19,182,107740,1861.889735
Schenectady,New York,US,42.81668777,-74.05278291,"Schenectady, New York, US",2189,55,326,229863,952.3063738
Schoharie,New York,US,42.58831742,-74.4433903,"Schoharie, New York, US",176,2,608,155299,113.3297703
Schuyler,New York,US,42.39184015,-76.8773299,"Schuyler, New York, US",274,3,135,30999,883.8994806
Seneca,New York,US,42.78081007,-76.82497064,"Seneca, New York, US",260,5,203,17807,1460.099961
St. Lawrence,New York,US,44.4976179,-75.06550039,"St. Lawrence, New York, US",705,9,224,34016,2072.554092
Steuben,New York,US,42.2689144,-77.3829924,"Steuben, New York, US",1610,87,467,95379,1688.0026
Suffolk,New York,US,40.88320119,-72.8012172,"Suffolk, New York, US",57366,2036,15,1476601,3885.003464
Sullivan,New York,US,41.71579493,-74.76394559,"Sullivan, New York, US",2108,48,384,75432,2794.569944
Tioga,New York,US,42.16852837,-76.30835812,"Tioga, New York, US",1055,48,314,48203,2188.660457
Tompkins,New York,US,42.44945765,-76.47229843,"Tompkins, New York, US",953,0,254,102180,932.6678411
Ulster,New York,US,41.89027881,-74.26252104,"Ulster, New York, US",3109,98,207,177573,1750.829236
Warren,New York,US,43.56173026,-73.8433699,"Warren, New York, US",547,35,215,63944,855.4360065
Washington,New York,US,43.31153794,-73.43043448,"Washington, New York, US",433,14,102,61204,707.4701
Wayne,New York,US,43.15494365,-77.02976528,"Wayne, New York, US",983,12,75,89918,1093.218266
Westchester,New York,US,41.16278376,-73.75741653,"Westchester, New York, US",47632,1502,187,967506,4923.173603
Wyoming,New York,US,42.70145109,-78.22199579,"Wyoming, New York, US",430,5,567,39859,1078.80278
Yates,New York,US,42.63505484,-77.10369919,"Yates, New York, US",242,7,355,24913,971.3804038
Alamance,North Carolina,US,36.0434701,-79.39976137,"Alamance, North Carolina, US",6739,96,180,169509,3975.600116
Alexander,North Carolina,US,35.9223796,-81.17751948,"Alexander,North Carolina,US",1498,15,373,37497,3994.986266
Alleghany,North Carolina,US,36.49360862,-81.12857041,"Alleghany, North Carolina, US",377,1,992,11137,3385.112687
Anson,North Carolina,US,34.97403241,-80.09953279,"Anson, North Carolina, US",877,14,102,24446,3587.498977
Ashe,North Carolina,US,36.43296207,-81.49862729,"Ashe, North Carolina, US",730,3,885,27203,2683.527552
Avery,North Carolina,US,36.07569796,-81.92308483,"Avery, North Carolina, US",874,4,1107,17557,4978.071425
Beaufort,North Carolina,US,35.48531943,-76.84325809,"Beaufort, North Carolina, US",1635,53,5,46994,3479.167553
