Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/5/2020,AQS,560350101,1,4.2,ppb,4,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/6/2020,AQS,560350101,1,3.9,ppb,3,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/7/2020,AQS,560350101,1,2.8,ppb,2,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/8/2020,AQS,560350101,1,1.2,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/9/2020,AQS,560350101,1,1.6,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/10/2020,AQS,560350101,1,1.5,ppb,1,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/11/2020,AQS,560350101,1,4.8,ppb,4,Pinedale Gaseous,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/12/2020,AQS,560350101,1,3.7,ppb,3,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/13/2020,AQS,560350101,1,2.6,ppb,2,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/14/2020,AQS,560350101,1,2.8,ppb,2,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/17/2020,AQS,560350101,1,2.6,ppb,2,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/18/2020,AQS,560350101,1,1.9,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/19/2020,AQS,560350101,1,1.6,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/20/2020,AQS,560350101,1,2.6,ppb,2,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/21/2020,AQS,560350101,1,2.3,ppb,2,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/22/2020,AQS,560350101,1,1.6,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/23/2020,AQS,560350101,1,2.8,ppb,2,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/24/2020,AQS,560350101,1,1.1,ppb,1,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/25/2020,AQS,560350101,1,1.4,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/26/2020,AQS,560350101,1,1.4,ppb,1,Pinedale Gaseous,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/27/2020,AQS,560350101,1,1.9,ppb,1,Pinedale Gaseous,20,83,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
6/28/2020,AQS,560350101,1,2.1,ppb,2,Pinedale Gaseous,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.869824,-109.87076
1/1/2020,AQS,560350700,1,4.7,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/2/2020,AQS,560350700,1,3.1,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/3/2020,AQS,560350700,1,4.9,ppb,4,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/4/2020,AQS,560350700,1,3.2,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/5/2020,AQS,560350700,1,4,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/6/2020,AQS,560350700,1,2.7,ppb,2,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/7/2020,AQS,560350700,1,3.5,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/8/2020,AQS,560350700,1,6.2,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/9/2020,AQS,560350700,1,3.9,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/10/2020,AQS,560350700,1,7.1,ppb,7,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/11/2020,AQS,560350700,1,3.1,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/12/2020,AQS,560350700,1,3.3,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/13/2020,AQS,560350700,1,3.2,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/14/2020,AQS,560350700,1,3.6,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/15/2020,AQS,560350700,1,4.8,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/16/2020,AQS,560350700,1,7.5,ppb,7,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/17/2020,AQS,560350700,1,4.4,ppb,4,Big Piney Site #3,19,79,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/18/2020,AQS,560350700,1,5.6,ppb,5,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/19/2020,AQS,560350700,1,4.3,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/20/2020,AQS,560350700,1,6.7,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/21/2020,AQS,560350700,1,6.9,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/22/2020,AQS,560350700,1,5.9,ppb,5,Big Piney Site #3,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/23/2020,AQS,560350700,1,3.5,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/24/2020,AQS,560350700,1,7.3,ppb,7,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/25/2020,AQS,560350700,1,6,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/26/2020,AQS,560350700,1,3.3,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/27/2020,AQS,560350700,1,4.8,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/28/2020,AQS,560350700,1,8.6,ppb,8,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/29/2020,AQS,560350700,1,4.6,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/30/2020,AQS,560350700,1,3,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
1/31/2020,AQS,560350700,1,2.5,ppb,2,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/1/2020,AQS,560350700,1,3.5,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/2/2020,AQS,560350700,1,4,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/3/2020,AQS,560350700,1,0.9,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/4/2020,AQS,560350700,1,5.3,ppb,5,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/5/2020,AQS,560350700,1,4.2,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/6/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/7/2020,AQS,560350700,1,3.2,ppb,3,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/8/2020,AQS,560350700,1,1.2,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/9/2020,AQS,560350700,1,2.5,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/10/2020,AQS,560350700,1,4.8,ppb,4,Big Piney Site #3,18,75,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/11/2020,AQS,560350700,1,6.6,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/12/2020,AQS,560350700,1,5.1,ppb,5,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/13/2020,AQS,560350700,1,6.1,ppb,6,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/14/2020,AQS,560350700,1,4.5,ppb,4,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/15/2020,AQS,560350700,1,3.1,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/16/2020,AQS,560350700,1,2.1,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/17/2020,AQS,560350700,1,2.4,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/18/2020,AQS,560350700,1,3.1,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/19/2020,AQS,560350700,1,3.7,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/20/2020,AQS,560350700,1,4.1,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/21/2020,AQS,560350700,1,3.3,ppb,3,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/22/2020,AQS,560350700,1,2.6,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/23/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/24/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/25/2020,AQS,560350700,1,3.5,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/26/2020,AQS,560350700,1,3.8,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/27/2020,AQS,560350700,1,3.8,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/28/2020,AQS,560350700,1,3.8,ppb,3,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
2/29/2020,AQS,560350700,1,3.1,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/1/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/2/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/3/2020,AQS,560350700,1,2.2,ppb,2,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/4/2020,AQS,560350700,1,2.8,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/5/2020,AQS,560350700,1,2.9,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/6/2020,AQS,560350700,1,3,ppb,3,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/7/2020,AQS,560350700,1,4.1,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/8/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/9/2020,AQS,560350700,1,2.2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/10/2020,AQS,560350700,1,1.7,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/11/2020,AQS,560350700,1,4.3,ppb,4,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/12/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/13/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/14/2020,AQS,560350700,1,2.2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/15/2020,AQS,560350700,1,2.1,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/16/2020,AQS,560350700,1,2.2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/17/2020,AQS,560350700,1,3.7,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/18/2020,AQS,560350700,1,2.7,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/19/2020,AQS,560350700,1,5,ppb,5,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/20/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/21/2020,AQS,560350700,1,1.2,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/22/2020,AQS,560350700,1,1.4,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/23/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/24/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/25/2020,AQS,560350700,1,1.6,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/26/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/27/2020,AQS,560350700,1,1.4,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/28/2020,AQS,560350700,1,2.5,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/29/2020,AQS,560350700,1,1.2,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/30/2020,AQS,560350700,1,2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
3/31/2020,AQS,560350700,1,0.6,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/1/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/2/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/3/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/4/2020,AQS,560350700,1,0.9,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/5/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/6/2020,AQS,560350700,1,1.5,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/7/2020,AQS,560350700,1,1.1,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/8/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/9/2020,AQS,560350700,1,1.7,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/10/2020,AQS,560350700,1,1.2,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/11/2020,AQS,560350700,1,0.6,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/12/2020,AQS,560350700,1,0.7,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/13/2020,AQS,560350700,1,0.6,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/14/2020,AQS,560350700,1,2.4,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/15/2020,AQS,560350700,1,2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/16/2020,AQS,560350700,1,0.8,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/17/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/18/2020,AQS,560350700,1,1.6,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/19/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/20/2020,AQS,560350700,1,2,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/21/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/22/2020,AQS,560350700,1,1.9,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/23/2020,AQS,560350700,1,0.9,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/24/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/25/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/26/2020,AQS,560350700,1,1.1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/27/2020,AQS,560350700,1,2.3,ppb,2,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/28/2020,AQS,560350700,1,2.1,ppb,2,Big Piney Site #3,19,79,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/29/2020,AQS,560350700,1,1.6,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
4/30/2020,AQS,560350700,1,1.6,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/1/2020,AQS,560350700,1,1.5,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/2/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/3/2020,AQS,560350700,1,1,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/4/2020,AQS,560350700,1,1.2,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/5/2020,AQS,560350700,1,3.4,ppb,3,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/6/2020,AQS,560350700,1,1.6,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/7/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/8/2020,AQS,560350700,1,1.5,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/9/2020,AQS,560350700,1,1.4,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/10/2020,AQS,560350700,1,0.8,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/11/2020,AQS,560350700,1,1.4,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/12/2020,AQS,560350700,1,1.8,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/13/2020,AQS,560350700,1,0.9,ppb,0,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/14/2020,AQS,560350700,1,1.5,ppb,1,Big Piney Site #3,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
5/15/2020,AQS,560350700,1,1.3,ppb,1,Big Piney Site #3,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,35,Sublette,42.486361,-110.098861
